sequenceId,entityId,ParameterKey,ParameterValue
1_26E;2_26E;3_26E;4_26E;5_26E,296,leader.3,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,296,leader.4,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,296,leader.5,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,297,name,StephenS
1_26E;2_26E;3_26E;4_26E;5_26E,297,webpawed,
1_26E;2_26E;3_26E;4_26E;5_26E,297,webpafri,0.01
1_26E;2_26E;3_26E;4_26E;5_26E,297,Sex,Male
1_26E;2_26E;3_26E;4_26E;5_26E,297,Nationality,United Kingdom
1_26E;2_26E;3_26E;4_26E;5_26E,297,leader.1,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,297,leader.2,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,297,leader.3,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,297,leader.4,leader
1_26E;2_26E;3_26E;4_26E;5_26E,297,leader.5,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,295,name,MickeyasY
1_26E;2_26E;3_26E;4_26E;5_26E,295,webpawed,
1_26E;2_26E;3_26E;4_26E;5_26E,295,webpafri,0.01
1_26E;2_26E;3_26E;4_26E;5_26E,295,Sex,Male
1_26E;2_26E;3_26E;4_26E;5_26E,295,Nationality,United Kingdom
1_26E;2_26E;3_26E;4_26E;5_26E,295,leader.1,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,295,leader.2,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,295,leader.3,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,295,leader.4,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,295,leader.5,leader
1_26E;2_26E;3_26E;4_26E;5_26E,298,name,TheoG
1_26E;2_26E;3_26E;4_26E;5_26E,298,webpawed,
1_26E;2_26E;3_26E;4_26E;5_26E,298,webpafri,0.01
1_26E;2_26E;3_26E;4_26E;5_26E,298,Sex,Male
1_26E;2_26E;3_26E;4_26E;5_26E,298,Nationality,France
1_26E;2_26E;3_26E;4_26E;5_26E,298,leader.1,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,298,leader.2,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,298,leader.3,leader
1_26E;2_26E;3_26E;4_26E;5_26E,298,leader.4,not leader
1_26E;2_26E;3_26E;4_26E;5_26E,298,leader.5,not leader
1_26F;2_26F;3_26F;4_26F,304,name,MartaG
1_26F;2_26F;3_26F;4_26F,304,webpawed,
1_26F;2_26F;3_26F;4_26F,304,webpafri,0.0102
1_26F;2_26F;3_26F;4_26F,304,Sex,Female
1_26F;2_26F;3_26F;4_26F,304,Nationality,Poland
1_26F;2_26F;3_26F;4_26F,304,leader.1,not leader
1_26F;2_26F;3_26F;4_26F,304,leader.2,not leader
1_26F;2_26F;3_26F;4_26F,304,leader.3,not leader
1_26F;2_26F;3_26F;4_26F,304,leader.4,not leader
1_26F;2_26F;3_26F;4_26F,304,leader.5,leader
1_26F;2_26F;3_26F;4_26F,303,name,JosephW
1_26F;2_26F;3_26F;4_26F,303,webpawed,
1_26F;2_26F;3_26F;4_26F,303,webpafri,0.0103
1_26F;2_26F;3_26F;4_26F,303,Sex,Male
1_26F;2_26F;3_26F;4_26F,303,Nationality,United Kingdom
1_26F;2_26F;3_26F;4_26F,303,leader.1,leader
1_26F;2_26F;3_26F;4_26F,303,leader.2,not leader
1_26F;2_26F;3_26F;4_26F,303,leader.3,not leader
1_26F;2_26F;3_26F;4_26F,303,leader.4,not leader
1_26F;2_26F;3_26F;4_26F,303,leader.5,not leader
1_26F;2_26F;3_26F;4_26F,300,name,BenjaminC
1_26F;2_26F;3_26F;4_26F,300,webpawed,
1_26F;2_26F;3_26F;4_26F,300,webpafri,0.0012
1_26F;2_26F;3_26F;4_26F,300,Sex,Male
1_26F;2_26F;3_26F;4_26F,300,Nationality,United Kingdom
1_26F;2_26F;3_26F;4_26F,300,leader.1,not leader
1_26F;2_26F;3_26F;4_26F,300,leader.2,not leader
1_26F;2_26F;3_26F;4_26F,300,leader.3,not leader
1_26F;2_26F;3_26F;4_26F,300,leader.4,leader
1_26F;2_26F;3_26F;4_26F,300,leader.5,not leader
1_26F;2_26F;3_26F;4_26F,301,name,DavidR
1_26F;2_26F;3_26F;4_26F,301,webpawed,
1_26F;2_26F;3_26F;4_26F,301,webpafri,0.0101
1_26F;2_26F;3_26F;4_26F,301,Sex,Male
1_26F;2_26F;3_26F;4_26F,301,Nationality,United Kingdom
1_26F;2_26F;3_26F;4_26F,301,leader.1,not leader
1_26F;2_26F;3_26F;4_26F,301,leader.2,not leader
1_26F;2_26F;3_26F;4_26F,301,leader.3,leader
1_26F;2_26F;3_26F;4_26F,301,leader.4,not leader
1_26F;2_26F;3_26F;4_26F,301,leader.5,not leader
1_26F;2_26F;3_26F;4_26F,302,name,HaydenO
1_26F;2_26F;3_26F;4_26F,302,webpawed,
1_26F;2_26F;3_26F;4_26F,302,webpafri,0.0101
1_26F;2_26F;3_26F;4_26F,302,Sex,Male
1_26F;2_26F;3_26F;4_26F,302,Nationality,United Kingdom
1_26F;2_26F;3_26F;4_26F,302,leader.1,not leader
1_26F;2_26F;3_26F;4_26F,302,leader.2,leader
1_26F;2_26F;3_26F;4_26F,302,leader.3,not leader
1_26F;2_26F;3_26F;4_26F,302,leader.4,not leader
1_26F;2_26F;3_26F;4_26F,302,leader.5,not leader
1_26F;2_26F;3_26F;4_26F,305,name,WenyuanX
1_26F;2_26F;3_26F;4_26F,305,webpawed,
1_26F;2_26F;3_26F;4_26F,305,webpafri,0.0091
1_26F;2_26F;3_26F;4_26F,305,Sex,Male
1_26F;2_26F;3_26F;4_26F,305,Nationality,China
1_26F;2_26F;3_26F;4_26F,305,leader.1,
1_26F;2_26F;3_26F;4_26F,305,leader.2,
1_26F;2_26F;3_26F;4_26F,305,leader.3,
1_26F;2_26F;3_26F;4_26F,305,leader.4,
1_26F;2_26F;3_26F;4_26F,305,leader.5,
1_29A;2_29A;3_29A;4_29A;5_29A,307,name,ChinK
1_29A;2_29A;3_29A;4_29A;5_29A,307,webpawed,
1_29A;2_29A;3_29A;4_29A;5_29A,307,webpafri,0.0097
1_29A;2_29A;3_29A;4_29A;5_29A,307,Sex,Male
1_29A;2_29A;3_29A;4_29A;5_29A,307,Nationality,United Kingdom
1_29A;2_29A;3_29A;4_29A;5_29A,307,leader.1,leader
1_29A;2_29A;3_29A;4_29A;5_29A,307,leader.2,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,307,leader.3,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,307,leader.4,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,307,leader.5,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,310,name,MichaelP
1_29A;2_29A;3_29A;4_29A;5_29A,310,webpawed,
1_29A;2_29A;3_29A;4_29A;5_29A,310,webpafri,0.0119
1_29A;2_29A;3_29A;4_29A;5_29A,310,Sex,Male
1_29A;2_29A;3_29A;4_29A;5_29A,310,Nationality,United Kingdom
1_29A;2_29A;3_29A;4_29A;5_29A,310,leader.1,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,310,leader.2,leader
1_29A;2_29A;3_29A;4_29A;5_29A,310,leader.3,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,310,leader.4,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,310,leader.5,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,308,name,JonathanH
1_29A;2_29A;3_29A;4_29A;5_29A,308,webpawed,
1_29A;2_29A;3_29A;4_29A;5_29A,308,webpafri,0.0128
1_29A;2_29A;3_29A;4_29A;5_29A,308,Sex,Male
1_29A;2_29A;3_29A;4_29A;5_29A,308,Nationality,United Kingdom
1_29A;2_29A;3_29A;4_29A;5_29A,308,leader.1,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,308,leader.2,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,308,leader.3,leader
1_29A;2_29A;3_29A;4_29A;5_29A,308,leader.4,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,308,leader.5,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,306,name,AlexandruS
1_29A;2_29A;3_29A;4_29A;5_29A,306,webpawed,
1_29A;2_29A;3_29A;4_29A;5_29A,306,webpafri,0.0131
1_29A;2_29A;3_29A;4_29A;5_29A,306,Sex,Male
1_29A;2_29A;3_29A;4_29A;5_29A,306,Nationality,Romania
1_29A;2_29A;3_29A;4_29A;5_29A,306,leader.1,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,306,leader.2,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,306,leader.3,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,306,leader.4,leader
1_29A;2_29A;3_29A;4_29A;5_29A,306,leader.5,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,309,name,KeX
1_29A;2_29A;3_29A;4_29A;5_29A,309,webpawed,
1_29A;2_29A;3_29A;4_29A;5_29A,309,webpafri,0.0056
1_29A;2_29A;3_29A;4_29A;5_29A,309,Sex,Male
1_29A;2_29A;3_29A;4_29A;5_29A,309,Nationality,China
1_29A;2_29A;3_29A;4_29A;5_29A,309,leader.1,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,309,leader.2,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,309,leader.3,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,309,leader.4,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,309,leader.5,leader
1_29A;2_29A;3_29A;4_29A;5_29A,311,name,YusufS
1_29A;2_29A;3_29A;4_29A;5_29A,311,webpawed,
1_29A;2_29A;3_29A;4_29A;5_29A,311,webpafri,0.0069
1_29A;2_29A;3_29A;4_29A;5_29A,311,Sex,Male
1_29A;2_29A;3_29A;4_29A;5_29A,311,Nationality,Netherlands
1_29A;2_29A;3_29A;4_29A;5_29A,311,leader.1,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,311,leader.2,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,311,leader.3,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,311,leader.4,not leader
1_29A;2_29A;3_29A;4_29A;5_29A,311,leader.5,leader
1_29B;2_29B;3_29B;4_29B;5_29B,316,name,MarkS
1_29B;2_29B;3_29B;4_29B;5_29B,316,webpawed,
1_29B;2_29B;3_29B;4_29B;5_29B,316,webpafri,0.0131
1_29B;2_29B;3_29B;4_29B;5_29B,316,Sex,Male
1_29B;2_29B;3_29B;4_29B;5_29B,316,Nationality,United Kingdom
1_29B;2_29B;3_29B;4_29B;5_29B,316,leader.1,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,316,leader.2,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,316,leader.3,leader
1_29B;2_29B;3_29B;4_29B;5_29B,316,leader.4,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,316,leader.5,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,313,name,AdamN
1_29B;2_29B;3_29B;4_29B;5_29B,313,webpawed,
1_29B;2_29B;3_29B;4_29B;5_29B,313,webpafri,0.0121
1_29B;2_29B;3_29B;4_29B;5_29B,313,Sex,Male
1_29B;2_29B;3_29B;4_29B;5_29B,313,Nationality,United Kingdom
1_29B;2_29B;3_29B;4_29B;5_29B,313,leader.1,leader
1_29B;2_29B;3_29B;4_29B;5_29B,313,leader.2,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,313,leader.3,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,313,leader.4,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,313,leader.5,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,312,name,AlexanderF
1_29B;2_29B;3_29B;4_29B;5_29B,312,webpawed,
1_29B;2_29B;3_29B;4_29B;5_29B,312,webpafri,0.0116
1_29B;2_29B;3_29B;4_29B;5_29B,312,Sex,Male
1_29B;2_29B;3_29B;4_29B;5_29B,312,Nationality,United Kingdom
1_29B;2_29B;3_29B;4_29B;5_29B,312,leader.1,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,312,leader.2,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,312,leader.3,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,312,leader.4,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,312,leader.5,leader
1_29B;2_29B;3_29B;4_29B;5_29B,315,name,JackP
1_29B;2_29B;3_29B;4_29B;5_29B,315,webpawed,
1_29B;2_29B;3_29B;4_29B;5_29B,315,webpafri,0.0111
1_29B;2_29B;3_29B;4_29B;5_29B,315,Sex,Male
1_29B;2_29B;3_29B;4_29B;5_29B,315,Nationality,United Kingdom
1_29B;2_29B;3_29B;4_29B;5_29B,315,leader.1,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,315,leader.2,leader
1_29B;2_29B;3_29B;4_29B;5_29B,315,leader.3,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,315,leader.4,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,315,leader.5,not leader
1_29B;2_29B,314,name,HusseinM
1_29B;2_29B,314,webpawed,
1_29B;2_29B,314,webpafri,0.002
1_29B;2_29B,314,Sex,Male
1_29B;2_29B,314,Nationality,Romania
1_29B;2_29B,314,leader.1,
1_29B;2_29B,314,leader.2,
1_29B;2_29B,314,leader.3,
1_29B;2_29B,314,leader.4,
1_29B;2_29B,314,leader.5,
1_29B;2_29B;3_29B;4_29B;5_29B,317,name,YuyangX
1_29B;2_29B;3_29B;4_29B;5_29B,317,webpawed,
1_29B;2_29B;3_29B;4_29B;5_29B,317,webpafri,0.0101
1_29B;2_29B;3_29B;4_29B;5_29B,317,Sex,Male
1_29B;2_29B;3_29B;4_29B;5_29B,317,Nationality,China
1_29B;2_29B;3_29B;4_29B;5_29B,317,leader.1,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,317,leader.2,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,317,leader.3,not leader
1_29B;2_29B;3_29B;4_29B;5_29B,317,leader.4,leader
1_29B;2_29B;3_29B;4_29B;5_29B,317,leader.5,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,323,name,KaluO
1_29C;2_29C;3_29C;4_29C;5_29C,323,webpawed,
1_29C;2_29C;3_29C;4_29C;5_29C,323,webpafri,0.0119
1_29C;2_29C;3_29C;4_29C;5_29C,323,Sex,Male
1_29C;2_29C;3_29C;4_29C;5_29C,323,Nationality,Bulgaria
1_29C;2_29C;3_29C;4_29C;5_29C,323,leader.1,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,323,leader.2,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,323,leader.3,leader
1_29C;2_29C;3_29C;4_29C;5_29C,323,leader.4,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,323,leader.5,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,322,name,JonathanM
1_29C;2_29C;3_29C;4_29C;5_29C,322,webpawed,
1_29C;2_29C;3_29C;4_29C;5_29C,322,webpafri,0.012
1_29C;2_29C;3_29C;4_29C;5_29C,322,Sex,Male
1_29C;2_29C;3_29C;4_29C;5_29C,322,Nationality,United Kingdom
1_29C;2_29C;3_29C;4_29C;5_29C,322,leader.1,leader
1_29C;2_29C;3_29C;4_29C;5_29C,322,leader.2,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,322,leader.3,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,322,leader.4,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,322,leader.5,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,320,name,AlexanderM
1_29C;2_29C;3_29C;4_29C;5_29C,320,webpawed,
1_29C;2_29C;3_29C;4_29C;5_29C,320,webpafri,0.0121
1_29C;2_29C;3_29C;4_29C;5_29C,320,Sex,Male
1_29C;2_29C;3_29C;4_29C;5_29C,320,Nationality,United Kingdom
1_29C;2_29C;3_29C;4_29C;5_29C,320,leader.1,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,320,leader.2,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,320,leader.3,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,320,leader.4,leader
1_29C;2_29C;3_29C;4_29C;5_29C,320,leader.5,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,319,name,AvineshG
1_29C;2_29C;3_29C;4_29C;5_29C,319,webpawed,
1_29C;2_29C;3_29C;4_29C;5_29C,319,webpafri,0.0121
1_29C;2_29C;3_29C;4_29C;5_29C,319,Sex,Male
1_29C;2_29C;3_29C;4_29C;5_29C,319,Nationality,Malaysia
1_29C;2_29C;3_29C;4_29C;5_29C,319,leader.1,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,319,leader.2,leader
1_29C;2_29C;3_29C;4_29C;5_29C,319,leader.3,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,319,leader.4,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,319,leader.5,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,321,name,JamesF
1_29C;2_29C;3_29C;4_29C;5_29C,321,webpawed,
1_29C;2_29C;3_29C;4_29C;5_29C,321,webpafri,0.0119
1_29C;2_29C;3_29C;4_29C;5_29C,321,Sex,Male
1_29C;2_29C;3_29C;4_29C;5_29C,321,Nationality,United Kingdom
1_29C;2_29C;3_29C;4_29C;5_29C,321,leader.1,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,321,leader.2,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,321,leader.3,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,321,leader.4,not leader
1_29C;2_29C;3_29C;4_29C;5_29C,321,leader.5,leader
1_29D;2_29D;3_29D;4_29D;5_29D,329,name,ThomasM
1_29D;2_29D;3_29D;4_29D;5_29D,329,webpawed,
1_29D;2_29D;3_29D;4_29D;5_29D,329,webpafri,0.0111
1_29D;2_29D;3_29D;4_29D;5_29D,329,Sex,Male
1_29D;2_29D;3_29D;4_29D;5_29D,329,Nationality,United Kingdom
1_29D;2_29D;3_29D;4_29D;5_29D,329,leader.1,leader
1_29D;2_29D;3_29D;4_29D;5_29D,329,leader.2,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,329,leader.3,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,329,leader.4,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,329,leader.5,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,325,name,AdhamD
1_29D;2_29D;3_29D;4_29D;5_29D,325,webpawed,
1_29D;2_29D;3_29D;4_29D;5_29D,325,webpafri,0.0099
1_29D;2_29D;3_29D;4_29D;5_29D,325,Sex,Male
1_29D;2_29D;3_29D;4_29D;5_29D,325,Nationality,Egypt
1_29D;2_29D;3_29D;4_29D;5_29D,325,leader.1,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,325,leader.2,leader
1_29D;2_29D;3_29D;4_29D;5_29D,325,leader.3,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,325,leader.4,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,325,leader.5,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,326,name,AndrewB
1_29D;2_29D;3_29D;4_29D;5_29D,326,webpawed,
1_29D;2_29D;3_29D;4_29D;5_29D,326,webpafri,0.0104
1_29D;2_29D;3_29D;4_29D;5_29D,326,Sex,Male
1_29D;2_29D;3_29D;4_29D;5_29D,326,Nationality,United Kingdom
1_29D;2_29D;3_29D;4_29D;5_29D,326,leader.1,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,326,leader.2,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,326,leader.3,leader
1_29D;2_29D;3_29D;4_29D;5_29D,326,leader.4,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,326,leader.5,not leader
1_29D;2_29D;4_29D;5_29D,328,name,HeatherM
1_29D;2_29D;4_29D;5_29D,328,webpawed,
1_29D;2_29D;4_29D;5_29D,328,webpafri,0.0106
1_29D;2_29D;4_29D;5_29D,328,Sex,Female
1_29D;2_29D;4_29D;5_29D,328,Nationality,United Kingdom
1_29D;2_29D;4_29D;5_29D,328,leader.1,not leader
1_29D;2_29D;4_29D;5_29D,328,leader.2,not leader
1_29D;2_29D;4_29D;5_29D,328,leader.3,not leader
1_29D;2_29D;4_29D;5_29D,328,leader.4,leader
1_29D;2_29D;4_29D;5_29D,328,leader.5,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,324,name,Al-MahanadA
1_29D;2_29D;3_29D;4_29D;5_29D,324,webpawed,
1_29D;2_29D;3_29D;4_29D;5_29D,324,webpafri,0.008
1_29D;2_29D;3_29D;4_29D;5_29D,324,Sex,Male
1_29D;2_29D;3_29D;4_29D;5_29D,324,Nationality,Oman
1_29D;2_29D;3_29D;4_29D;5_29D,324,leader.1,
1_29D;2_29D;3_29D;4_29D;5_29D,324,leader.2,
1_29D;2_29D;3_29D;4_29D;5_29D,324,leader.3,
1_29D;2_29D;3_29D;4_29D;5_29D,324,leader.4,
1_29D;2_29D;3_29D;4_29D;5_29D,324,leader.5,
1_29D;2_29D;3_29D;4_29D;5_29D,327,name,ConnorJ
1_29D;2_29D;3_29D;4_29D;5_29D,327,webpawed,
1_29D;2_29D;3_29D;4_29D;5_29D,327,webpafri,0.01
1_29D;2_29D;3_29D;4_29D;5_29D,327,Sex,Male
1_29D;2_29D;3_29D;4_29D;5_29D,327,Nationality,United Kingdom
1_29D;2_29D;3_29D;4_29D;5_29D,327,leader.1,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,327,leader.2,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,327,leader.3,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,327,leader.4,not leader
1_29D;2_29D;3_29D;4_29D;5_29D,327,leader.5,leader
1_29E;4_29E;5_29E,334,name,RonakS
1_29E;4_29E;5_29E,334,webpawed,
1_29E;4_29E;5_29E,334,webpafri,0.0091
1_29E;4_29E;5_29E,334,Sex,Male
1_29E;4_29E;5_29E,334,Nationality,India
1_29E;4_29E;5_29E,334,leader.1,leader
1_29E;4_29E;5_29E,334,leader.2,not leader
1_29E;4_29E;5_29E,334,leader.3,not leader
1_29E;4_29E;5_29E,334,leader.4,not leader
1_29E;4_29E;5_29E,334,leader.5,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,335,name,SachaM
1_29E;2_29E;3_29E;4_29E;5_29E,335,webpawed,
1_29E;2_29E;3_29E;4_29E;5_29E,335,webpafri,0.0099
1_29E;2_29E;3_29E;4_29E;5_29E,335,Sex,Male
1_29E;2_29E;3_29E;4_29E;5_29E,335,Nationality,United Kingdom
1_29E;2_29E;3_29E;4_29E;5_29E,335,leader.1,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,335,leader.2,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,335,leader.3,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,335,leader.4,leader
1_29E;2_29E;3_29E;4_29E;5_29E,335,leader.5,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,333,name,RossK
1_29E;2_29E;3_29E;4_29E;5_29E,333,webpawed,
1_29E;2_29E;3_29E;4_29E;5_29E,333,webpafri,0.0106
1_29E;2_29E;3_29E;4_29E;5_29E,333,Sex,Male
1_29E;2_29E;3_29E;4_29E;5_29E,333,Nationality,United Kingdom
1_29E;2_29E;3_29E;4_29E;5_29E,333,leader.1,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,333,leader.2,leader
1_29E;2_29E;3_29E;4_29E;5_29E,333,leader.3,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,333,leader.4,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,333,leader.5,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,330,name,JessicaC
1_29E;2_29E;3_29E;4_29E;5_29E,330,webpawed,
1_29E;2_29E;3_29E;4_29E;5_29E,330,webpafri,0.0098
1_29E;2_29E;3_29E;4_29E;5_29E,330,Sex,Female
1_29E;2_29E;3_29E;4_29E;5_29E,330,Nationality,Malaysia
1_29E;2_29E;3_29E;4_29E;5_29E,330,leader.1,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,330,leader.2,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,330,leader.3,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,330,leader.4,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,330,leader.5,leader
1_29E;2_29E;3_29E;4_29E;5_29E,331,name,JordanW
1_29E;2_29E;3_29E;4_29E;5_29E,331,webpawed,
1_29E;2_29E;3_29E;4_29E;5_29E,331,webpafri,0.0102
1_29E;2_29E;3_29E;4_29E;5_29E,331,Sex,Male
1_29E;2_29E;3_29E;4_29E;5_29E,331,Nationality,United Kingdom
1_29E;2_29E;3_29E;4_29E;5_29E,331,leader.1,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,331,leader.2,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,331,leader.3,leader
1_29E;2_29E;3_29E;4_29E;5_29E,331,leader.4,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,331,leader.5,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,332,name,LaylaA
1_29E;2_29E;3_29E;4_29E;5_29E,332,webpawed,
1_29E;2_29E;3_29E;4_29E;5_29E,332,webpafri,0.0104
1_29E;2_29E;3_29E;4_29E;5_29E,332,Sex,Female
1_29E;2_29E;3_29E;4_29E;5_29E,332,Nationality,United Kingdom
1_29E;2_29E;3_29E;4_29E;5_29E,332,leader.1,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,332,leader.2,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,332,leader.3,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,332,leader.4,not leader
1_29E;2_29E;3_29E;4_29E;5_29E,332,leader.5,leader
1_29F;2_29F;3_29F;4_29F;5_29F,336,name,EstherF
1_29F;2_29F;3_29F;4_29F;5_29F,336,webpawed,
1_29F;2_29F;3_29F;4_29F;5_29F,336,webpafri,0.012
1_29F;2_29F;3_29F;4_29F;5_29F,336,Sex,Female
1_29F;2_29F;3_29F;4_29F;5_29F,336,Nationality,United Kingdom
1_29F;2_29F;3_29F;4_29F;5_29F,336,leader.1,leader
1_29F;2_29F;3_29F;4_29F;5_29F,336,leader.2,not leader
1_29F;2_29F;3_29F;4_29F;5_29F,336,leader.3,not leader
1_29F;2_29F;3_29F;4_29F;5_29F,336,leader.4,not leader
1_29F;2_29F;3_29F;4_29F;5_29F,336,leader.5,not leader
1_29F;2_29F;3_29F;4_29F;5_29F,340,name,Michael_Saad_YoussefK
1_29F;2_29F;3_29F;4_29F;5_29F,340,webpawed,
1_29F;2_29F;3_29F;4_29F;5_29F,340,webpafri,0.008
1_29F;2_29F;3_29F;4_29F;5_29F,340,Sex,Male
1_29F;2_29F;3_29F;4_29F;5_29F,340,Nationality,Egypt
1_29F;2_29F;3_29F;4_29F;5_29F,340,leader.1,not leader
1_29F;2_29F;3_29F;4_29F;5_29F,340,leader.2,not leader
1_29F;2_29F;3_29F;4_29F;5_29F,340,leader.3,leader
1_29F;2_29F;3_29F;4_29F;5_29F,340,leader.4,not leader
1_29F;2_29F;3_29F;4_29F;5_29F,340,leader.5,not leader
1_29F;2_29F;4_29F;5_29F,341,name,VilisV
1_29F;2_29F;4_29F;5_29F,341,webpawed,
1_29F;2_29F;4_29F;5_29F,341,webpafri,0.0118
1_29F;2_29F;4_29F;5_29F,341,Sex,Male
1_29F;2_29F;4_29F;5_29F,341,Nationality,Latvia
1_29F;2_29F;4_29F;5_29F,341,leader.1,not leader
1_29F;2_29F;4_29F;5_29F,341,leader.2,not leader
1_29F;2_29F;4_29F;5_29F,341,leader.3,not leader
1_29F;2_29F;4_29F;5_29F,341,leader.4,not leader
