sequenceId,entityId,ParameterKey,ParameterValue
1_20A;2_20A;3_20A;4_20A;5_20A,40,webpafri,0.0099
1_20A;2_20A;3_20A;4_20A;5_20A,40,Sex,Male
1_20A;2_20A;3_20A;4_20A;5_20A,40,Nationality,Pakistan
1_20A;2_20A;3_20A;4_20A;5_20A,40,leader.1,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,40,leader.2,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,40,leader.3,leader
1_20A;2_20A;3_20A;4_20A;5_20A,40,leader.4,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,40,leader.5,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,39,name,KishanP
1_20A;2_20A;3_20A;4_20A;5_20A,39,webpawed,0.0092
1_20A;2_20A;3_20A;4_20A;5_20A,39,webpafri,0.0096
1_20A;2_20A;3_20A;4_20A;5_20A,39,Sex,Male
1_20A;2_20A;3_20A;4_20A;5_20A,39,Nationality,United Kingdom
1_20A;2_20A;3_20A;4_20A;5_20A,39,leader.1,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,39,leader.2,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,39,leader.3,leader
1_20A;2_20A;3_20A;4_20A;5_20A,39,leader.4,not leader
1_20A;2_20A;3_20A;4_20A;5_20A,39,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,43,name,Cho_KiuC
1_20B;2_20B;3_20B;4_20B;5_20B,43,webpawed,0.0097
1_20B;2_20B;3_20B;4_20B;5_20B,43,webpafri,0.01
1_20B;2_20B;3_20B;4_20B;5_20B,43,Sex,Male
1_20B;2_20B;3_20B;4_20B;5_20B,43,Nationality,Hong Kong
1_20B;2_20B;3_20B;4_20B;5_20B,43,leader.1,leader
1_20B;2_20B;3_20B;4_20B;5_20B,43,leader.2,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,43,leader.3,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,43,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,43,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,45,name,JashwinderP
1_20B;2_20B;3_20B;4_20B;5_20B,45,webpawed,0.0101
1_20B;2_20B;3_20B;4_20B;5_20B,45,webpafri,0.0101
1_20B;2_20B;3_20B;4_20B;5_20B,45,Sex,Male
1_20B;2_20B;3_20B;4_20B;5_20B,45,Nationality,United Kingdom
1_20B;2_20B;3_20B;4_20B;5_20B,45,leader.1,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,45,leader.2,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,45,leader.3,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,45,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,45,leader.5,leader
1_20B;2_20B;4_20B;5_20B,46,name,RomillyB
1_20B;2_20B;4_20B;5_20B,46,webpawed,0.0097
1_20B;2_20B;4_20B;5_20B,46,webpafri,0.01
1_20B;2_20B;4_20B;5_20B,46,Sex,Female
1_20B;2_20B;4_20B;5_20B,46,Nationality,United Kingdom
1_20B;2_20B;4_20B;5_20B,46,leader.1,not leader
1_20B;2_20B;4_20B;5_20B,46,leader.2,not leader
1_20B;2_20B;4_20B;5_20B,46,leader.3,not leader
1_20B;2_20B;4_20B;5_20B,46,leader.4,leader
1_20B;2_20B;4_20B;5_20B,46,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,44,name,DarrenB
1_20B;2_20B;3_20B;4_20B;5_20B,44,webpawed,0.0103
1_20B;2_20B;3_20B;4_20B;5_20B,44,webpafri,0.01
1_20B;2_20B;3_20B;4_20B;5_20B,44,Sex,Male
1_20B;2_20B;3_20B;4_20B;5_20B,44,Nationality,United Kingdom
1_20B;2_20B;3_20B;4_20B;5_20B,44,leader.1,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,44,leader.2,leader
1_20B;2_20B;3_20B;4_20B;5_20B,44,leader.3,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,44,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,44,leader.5,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,42,name,ChisomA
1_20B;2_20B;3_20B;4_20B;5_20B,42,webpawed,0.0101
1_20B;2_20B;3_20B;4_20B;5_20B,42,webpafri,0.0099
1_20B;2_20B;3_20B;4_20B;5_20B,42,Sex,Female
1_20B;2_20B;3_20B;4_20B;5_20B,42,Nationality,Nigeria
1_20B;2_20B;3_20B;4_20B;5_20B,42,leader.1,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,42,leader.2,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,42,leader.3,leader
1_20B;2_20B;3_20B;4_20B;5_20B,42,leader.4,not leader
1_20B;2_20B;3_20B;4_20B;5_20B,42,leader.5,not leader
1_20C;2_20C;4_20C;5_20C,50,name,SamuelW
1_20C;2_20C;4_20C;5_20C,50,webpawed,0.0117
1_20C;2_20C;4_20C;5_20C,50,webpafri,0.0107
1_20C;2_20C;4_20C;5_20C,50,Sex,Male
1_20C;2_20C;4_20C;5_20C,50,Nationality,United Kingdom
1_20C;2_20C;4_20C;5_20C,50,leader.1,not leader
1_20C;2_20C;4_20C;5_20C,50,leader.2,not leader
1_20C;2_20C;4_20C;5_20C,50,leader.3,not leader
1_20C;2_20C;4_20C;5_20C,50,leader.4,not leader
1_20C;2_20C;4_20C;5_20C,50,leader.5,leader
1_20C;2_20C;4_20C;5_20C,47,name,BenS
1_20C;2_20C;4_20C;5_20C,47,webpawed,0.0105
1_20C;2_20C;4_20C;5_20C,47,webpafri,0.0108
1_20C;2_20C;4_20C;5_20C,47,Sex,Male
1_20C;2_20C;4_20C;5_20C,47,Nationality,United Kingdom
1_20C;2_20C;4_20C;5_20C,47,leader.1,not leader
1_20C;2_20C;4_20C;5_20C,47,leader.2,not leader
1_20C;2_20C;4_20C;5_20C,47,leader.3,not leader
1_20C;2_20C;4_20C;5_20C,47,leader.4,leader
1_20C;2_20C;4_20C;5_20C,47,leader.5,not leader
1_20C;2_20C;4_20C;5_20C,51,name,ZakariaB
1_20C;2_20C;4_20C;5_20C,51,webpawed,0.0097
1_20C;2_20C;4_20C;5_20C,51,webpafri,0.01
1_20C;2_20C;4_20C;5_20C,51,Sex,Male
1_20C;2_20C;4_20C;5_20C,51,Nationality,United Kingdom
1_20C;2_20C;4_20C;5_20C,51,leader.1,not leader
1_20C;2_20C;4_20C;5_20C,51,leader.2,leader
1_20C;2_20C;4_20C;5_20C,51,leader.3,not leader
1_20C;2_20C;4_20C;5_20C,51,leader.4,not leader
1_20C;2_20C;4_20C;5_20C,51,leader.5,not leader
1_20C;2_20C;4_20C;5_20C,49,name,StephenR
1_20C;2_20C;4_20C;5_20C,49,webpawed,0.0094
1_20C;2_20C;4_20C;5_20C,49,webpafri,0.0096
1_20C;2_20C;4_20C;5_20C,49,Sex,Male
1_20C;2_20C;4_20C;5_20C,49,Nationality,United Kingdom
1_20C;2_20C;4_20C;5_20C,49,leader.1,not leader
1_20C;2_20C;4_20C;5_20C,49,leader.2,not leader
1_20C;2_20C;4_20C;5_20C,49,leader.3,leader
1_20C;2_20C;4_20C;5_20C,49,leader.4,not leader
1_20C;2_20C;4_20C;5_20C,49,leader.5,not leader
1_20C;2_20C;4_20C;5_20C,48,name,LokF
1_20C;2_20C;4_20C;5_20C,48,webpawed,0.0088
1_20C;2_20C;4_20C;5_20C,48,webpafri,0.0088
1_20C;2_20C;4_20C;5_20C,48,Sex,Male
1_20C;2_20C;4_20C;5_20C,48,Nationality,Hong Kong
1_20C;2_20C;4_20C;5_20C,48,leader.1,leader
1_20C;2_20C;4_20C;5_20C,48,leader.2,not leader
1_20C;2_20C;4_20C;5_20C,48,leader.3,not leader
1_20C;2_20C;4_20C;5_20C,48,leader.4,not leader
1_20C;2_20C;4_20C;5_20C,48,leader.5,not leader
1_20D;3_20D;4_20D;5_20D,53,name,GeorgeK
1_20D;3_20D;4_20D;5_20D,53,webpawed,0.0115
1_20D;3_20D;4_20D;5_20D,53,webpafri,0.0101
1_20D;3_20D;4_20D;5_20D,53,Sex,Male
1_20D;3_20D;4_20D;5_20D,53,Nationality,United Kingdom
1_20D;3_20D;4_20D;5_20D,53,leader.1,not leader
1_20D;3_20D;4_20D;5_20D,53,leader.2,not leader
1_20D;3_20D;4_20D;5_20D,53,leader.3,not leader
1_20D;3_20D;4_20D;5_20D,53,leader.4,not leader
1_20D;3_20D;4_20D;5_20D,53,leader.5,leader
1_20D;3_20D;4_20D;5_20D,52,name,GeorgicaB
1_20D;3_20D;4_20D;5_20D,52,webpawed,0.0104
1_20D;3_20D;4_20D;5_20D,52,webpafri,0.0097
1_20D;3_20D;4_20D;5_20D,52,Sex,Male
1_20D;3_20D;4_20D;5_20D,52,Nationality,Romania
1_20D;3_20D;4_20D;5_20D,52,leader.1,not leader
1_20D;3_20D;4_20D;5_20D,52,leader.2,not leader
1_20D;3_20D;4_20D;5_20D,52,leader.3,leader
1_20D;3_20D;4_20D;5_20D,52,leader.4,not leader
1_20D;3_20D;4_20D;5_20D,52,leader.5,not leader
1_20D;3_20D;4_20D;5_20D,55,name,SherifZ
1_20D;3_20D;4_20D;5_20D,55,webpawed,0.0099
1_20D;3_20D;4_20D;5_20D,55,webpafri,0.0098
1_20D;3_20D;4_20D;5_20D,55,Sex,Male
1_20D;3_20D;4_20D;5_20D,55,Nationality,Ghana
1_20D;3_20D;4_20D;5_20D,55,leader.1,not leader
1_20D;3_20D;4_20D;5_20D,55,leader.2,leader
1_20D;3_20D;4_20D;5_20D,55,leader.3,not leader
1_20D;3_20D;4_20D;5_20D,55,leader.4,not leader
1_20D;3_20D;4_20D;5_20D,55,leader.5,not leader
1_20D;3_20D;4_20D;5_20D,56,name,ShaylinP
1_20D;3_20D;4_20D;5_20D,56,webpawed,0.0106
1_20D;3_20D;4_20D;5_20D,56,webpafri,0.0099
1_20D;3_20D;4_20D;5_20D,56,Sex,Male
1_20D;3_20D;4_20D;5_20D,56,Nationality,United Kingdom
1_20D;3_20D;4_20D;5_20D,56,leader.1,leader
1_20D;3_20D;4_20D;5_20D,56,leader.2,not leader
1_20D;3_20D;4_20D;5_20D,56,leader.3,not leader
1_20D;3_20D;4_20D;5_20D,56,leader.4,not leader
1_20D;3_20D;4_20D;5_20D,56,leader.5,not leader
1_20D;3_20D;4_20D;5_20D,54,name,OritsemoghogboneN
1_20D;3_20D;4_20D;5_20D,54,webpawed,0.0076
1_20D;3_20D;4_20D;5_20D,54,webpafri,0.0104
1_20D;3_20D;4_20D;5_20D,54,Sex,Male
1_20D;3_20D;4_20D;5_20D,54,Nationality,Nigeria
1_20D;3_20D;4_20D;5_20D,54,leader.1,not leader
1_20D;3_20D;4_20D;5_20D,54,leader.2,not leader
1_20D;3_20D;4_20D;5_20D,54,leader.3,not leader
1_20D;3_20D;4_20D;5_20D,54,leader.4,leader
1_20D;3_20D;4_20D;5_20D,54,leader.5,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,59,name,JoshuaW
1_20E;2_20E;3_20E;4_20E;5_20E,59,webpawed,0.0102
1_20E;2_20E;3_20E;4_20E;5_20E,59,webpafri,0.0101
1_20E;2_20E;3_20E;4_20E;5_20E,59,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,59,Nationality,United Kingdom
1_20E;2_20E;3_20E;4_20E;5_20E,59,leader.1,leader
1_20E;2_20E;3_20E;4_20E;5_20E,59,leader.2,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,59,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,59,leader.4,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,59,leader.5,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,58,name,JackA
1_20E;2_20E;3_20E;4_20E;5_20E,58,webpawed,0.0102
1_20E;2_20E;3_20E;4_20E;5_20E,58,webpafri,0.0101
1_20E;2_20E;3_20E;4_20E;5_20E,58,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,58,Nationality,United Kingdom
1_20E;2_20E;3_20E;4_20E;5_20E,58,leader.1,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,58,leader.2,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,58,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,58,leader.4,leader
1_20E;2_20E;3_20E;4_20E;5_20E,58,leader.5,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,60,name,KatieH
1_20E;2_20E;3_20E;4_20E;5_20E,60,webpawed,0.0107
1_20E;2_20E;3_20E;4_20E;5_20E,60,webpafri,0.0105
1_20E;2_20E;3_20E;4_20E;5_20E,60,Sex,Female
1_20E;2_20E;3_20E;4_20E;5_20E,60,Nationality,United Kingdom
1_20E;2_20E;3_20E;4_20E;5_20E,60,leader.1,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,60,leader.2,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,60,leader.3,leader
1_20E;2_20E;3_20E;4_20E;5_20E,60,leader.4,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,60,leader.5,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,61,name,NicoM
1_20E;2_20E;3_20E;4_20E;5_20E,61,webpawed,0.0095
1_20E;2_20E;3_20E;4_20E;5_20E,61,webpafri,0.0099
1_20E;2_20E;3_20E;4_20E;5_20E,61,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,61,Nationality,United Kingdom
1_20E;2_20E;3_20E;4_20E;5_20E,61,leader.1,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,61,leader.2,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,61,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,61,leader.4,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,61,leader.5,leader
1_20E;2_20E;3_20E;4_20E;5_20E,57,name,BangjieL
1_20E;2_20E;3_20E;4_20E;5_20E,57,webpawed,0.0092
1_20E;2_20E;3_20E;4_20E;5_20E,57,webpafri,0.0094
1_20E;2_20E;3_20E;4_20E;5_20E,57,Sex,Male
1_20E;2_20E;3_20E;4_20E;5_20E,57,Nationality,China
1_20E;2_20E;3_20E;4_20E;5_20E,57,leader.1,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,57,leader.2,leader
1_20E;2_20E;3_20E;4_20E;5_20E,57,leader.3,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,57,leader.4,not leader
1_20E;2_20E;3_20E;4_20E;5_20E,57,leader.5,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,65,name,WilliamI
1_20G;2_20G;3_20G;4_20G;5_20G,65,webpawed,0.0101
1_20G;2_20G;3_20G;4_20G;5_20G,65,webpafri,0.01
1_20G;2_20G;3_20G;4_20G;5_20G,65,Sex,Male
1_20G;2_20G;3_20G;4_20G;5_20G,65,Nationality,United Kingdom
1_20G;2_20G;3_20G;4_20G;5_20G,65,leader.1,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,65,leader.2,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,65,leader.3,leader
1_20G;2_20G;3_20G;4_20G;5_20G,65,leader.4,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,65,leader.5,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,63,name,JonathonW
1_20G;2_20G;3_20G;4_20G;5_20G,63,webpawed,0.0101
1_20G;2_20G;3_20G;4_20G;5_20G,63,webpafri,0.0103
1_20G;2_20G;3_20G;4_20G;5_20G,63,Sex,Male
1_20G;2_20G;3_20G;4_20G;5_20G,63,Nationality,United Kingdom
1_20G;2_20G;3_20G;4_20G;5_20G,63,leader.1,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,63,leader.2,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,63,leader.3,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,63,leader.4,leader
1_20G;2_20G;3_20G;4_20G;5_20G,63,leader.5,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,66,name,ZihaoF
1_20G;2_20G;3_20G;4_20G;5_20G,66,webpawed,0.0101
1_20G;2_20G;3_20G;4_20G;5_20G,66,webpafri,0.0101
1_20G;2_20G;3_20G;4_20G;5_20G,66,Sex,Male
1_20G;2_20G;3_20G;4_20G;5_20G,66,Nationality,China
1_20G;2_20G;3_20G;4_20G;5_20G,66,leader.1,leader
1_20G;2_20G;3_20G;4_20G;5_20G,66,leader.2,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,66,leader.3,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,66,leader.4,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,66,leader.5,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,62,name,CalumB
1_20G;2_20G;3_20G;4_20G;5_20G,62,webpawed,0.0101
1_20G;2_20G;3_20G;4_20G;5_20G,62,webpafri,0.0101
1_20G;2_20G;3_20G;4_20G;5_20G,62,Sex,Male
1_20G;2_20G;3_20G;4_20G;5_20G,62,Nationality,United Kingdom
1_20G;2_20G;3_20G;4_20G;5_20G,62,leader.1,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,62,leader.2,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,62,leader.3,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,62,leader.4,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,62,leader.5,leader
1_20G;2_20G;3_20G;4_20G;5_20G,64,name,PawanK
1_20G;2_20G;3_20G;4_20G;5_20G,64,webpawed,0.0095
1_20G;2_20G;3_20G;4_20G;5_20G,64,webpafri,0.0094
1_20G;2_20G;3_20G;4_20G;5_20G,64,Sex,Male
1_20G;2_20G;3_20G;4_20G;5_20G,64,Nationality,Ukraine
1_20G;2_20G;3_20G;4_20G;5_20G,64,leader.1,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,64,leader.2,leader
1_20G;2_20G;3_20G;4_20G;5_20G,64,leader.3,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,64,leader.4,not leader
1_20G;2_20G;3_20G;4_20G;5_20G,64,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,72,name,SalehA
1_21A;2_21A;3_21A;4_21A;5_21A,72,webpawed,0.0096
1_21A;2_21A;3_21A;4_21A;5_21A,72,webpafri,0.0101
1_21A;2_21A;3_21A;4_21A;5_21A,72,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,72,Nationality,Kuwait
1_21A;2_21A;3_21A;4_21A;5_21A,72,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,72,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,72,leader.3,leader
1_21A;2_21A;3_21A;4_21A;5_21A,72,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,72,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,69,name,HashemT
1_21A;2_21A;3_21A;4_21A;5_21A,69,webpawed,0.0102
1_21A;2_21A;3_21A;4_21A;5_21A,69,webpafri,0.0101
1_21A;2_21A;3_21A;4_21A;5_21A,69,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,69,Nationality,Libya
1_21A;2_21A;3_21A;4_21A;5_21A,69,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,69,leader.2,leader
1_21A;2_21A;3_21A;4_21A;5_21A,69,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,69,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,69,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,71,name,QuincyA
1_21A;2_21A;3_21A;4_21A;5_21A,71,webpawed,0.0099
1_21A;2_21A;3_21A;4_21A;5_21A,71,webpafri,0.0102
1_21A;2_21A;3_21A;4_21A;5_21A,71,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,71,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,71,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,71,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,71,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,71,leader.4,leader
1_21A;2_21A;3_21A;4_21A;5_21A,71,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,68,name,CallumW
1_21A;2_21A;3_21A;4_21A;5_21A,68,webpawed,0.0103
1_21A;2_21A;3_21A;4_21A;5_21A,68,webpafri,0.0104
1_21A;2_21A;3_21A;4_21A;5_21A,68,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,68,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,68,leader.1,leader
1_21A;2_21A;3_21A;4_21A;5_21A,68,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,68,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,68,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,68,leader.5,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,67,name,AlexanderT
1_21A;2_21A;3_21A;4_21A;5_21A,67,webpawed,0.0108
1_21A;2_21A;3_21A;4_21A;5_21A,67,webpafri,0.0094
1_21A;2_21A;3_21A;4_21A;5_21A,67,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,67,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,67,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,67,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,67,leader.3,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,67,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,67,leader.5,leader
1_21A;2_21A;3_21A;4_21A;5_21A,70,name,JosephB
1_21A;2_21A;3_21A;4_21A;5_21A,70,webpawed,0.0099
1_21A;2_21A;3_21A;4_21A;5_21A,70,webpafri,0.0104
1_21A;2_21A;3_21A;4_21A;5_21A,70,Sex,Male
1_21A;2_21A;3_21A;4_21A;5_21A,70,Nationality,United Kingdom
1_21A;2_21A;3_21A;4_21A;5_21A,70,leader.1,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,70,leader.2,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,70,leader.3,leader
1_21A;2_21A;3_21A;4_21A;5_21A,70,leader.4,not leader
1_21A;2_21A;3_21A;4_21A;5_21A,70,leader.5,not leader
1_21B;2_21B;3_21B;4_21B,76,name,ReeceH
1_21B;2_21B;3_21B;4_21B,76,webpawed,0.0182
1_21B;2_21B;3_21B;4_21B,76,webpafri,0.0183
1_21B;2_21B;3_21B;4_21B,76,Sex,Male
1_21B;2_21B;3_21B;4_21B,76,Nationality,United Kingdom
1_21B;2_21B;3_21B;4_21B,76,leader.1,not leader
1_21B;2_21B;3_21B;4_21B,76,leader.2,not leader
1_21B;2_21B;3_21B;4_21B,76,leader.3,not leader
1_21B;2_21B;3_21B;4_21B,76,leader.4,not leader
1_21B;2_21B;3_21B;4_21B,76,leader.5,leader
1_21B;2_21B;3_21B;4_21B,74,name,BenediktasK
1_21B;2_21B;3_21B;4_21B,74,webpawed,0.0102
1_21B;2_21B;3_21B;4_21B,74,webpafri,0.0104
1_21B;2_21B;3_21B;4_21B,74,Sex,Male
1_21B;2_21B;3_21B;4_21B,74,Nationality,Lithuania
1_21B;2_21B;3_21B;4_21B,74,leader.1,leader
1_21B;2_21B;3_21B;4_21B,74,leader.2,not leader
1_21B;2_21B;3_21B;4_21B,74,leader.3,not leader
1_21B;2_21B;3_21B;4_21B,74,leader.4,not leader
1_21B;2_21B;3_21B;4_21B,74,leader.5,not leader
1_21B;2_21B;3_21B;4_21B,73,name,AndreiC
1_21B;2_21B;3_21B;4_21B,73,webpawed,0.0105
1_21B;2_21B;3_21B;4_21B,73,webpafri,0.0108
1_21B;2_21B;3_21B;4_21B,73,Sex,Male
1_21B;2_21B;3_21B;4_21B,73,Nationality,Romania
1_21B;2_21B;3_21B;4_21B,73,leader.1,not leader
1_21B;2_21B;3_21B;4_21B,73,leader.2,leader
1_21B;2_21B;3_21B;4_21B,73,leader.3,not leader
1_21B;2_21B;3_21B;4_21B,73,leader.4,not leader
1_21B;2_21B;3_21B;4_21B,73,leader.5,not leader
1_21B;2_21B;3_21B;4_21B,77,name,TszW
1_21B;2_21B;3_21B;4_21B,77,webpawed,0.0053
1_21B;2_21B;3_21B;4_21B,77,webpafri,0.0042
1_21B;2_21B;3_21B;4_21B,77,Sex,Male
1_21B;2_21B;3_21B;4_21B,77,Nationality,China
1_21B;2_21B;3_21B;4_21B,77,leader.1,not leader
1_21B;2_21B;3_21B;4_21B,77,leader.2,not leader
1_21B;2_21B;3_21B;4_21B,77,leader.3,leader
1_21B;2_21B;3_21B;4_21B,77,leader.4,not leader
1_21B;2_21B;3_21B;4_21B,77,leader.5,not leader
1_21B;2_21B;3_21B;4_21B,75,name,Ching_ShunY
1_21B;2_21B;3_21B;4_21B,75,webpawed,0.0058
1_21B;2_21B;3_21B;4_21B,75,webpafri,0.0062
1_21B;2_21B;3_21B;4_21B,75,Sex,Male
1_21B;2_21B;3_21B;4_21B,75,Nationality,Hong Kong
1_21B;2_21B;3_21B;4_21B,75,leader.1,not leader
1_21B;2_21B;3_21B;4_21B,75,leader.2,not leader
1_21B;2_21B;3_21B;4_21B,75,leader.3,not leader
1_21B;2_21B;3_21B;4_21B,75,leader.4,leader
1_21B;2_21B;3_21B;4_21B,75,leader.5,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,81,name,JervellT
1_21C;2_21C;3_21C;4_21C;5_21C,81,webpawed,0.013
1_21C;2_21C;3_21C;4_21C;5_21C,81,webpafri,0.0123
1_21C;2_21C;3_21C;4_21C;5_21C,81,Sex,Male
1_21C;2_21C;3_21C;4_21C;5_21C,81,Nationality,Trinidad & Tobago
1_21C;2_21C;3_21C;4_21C;5_21C,81,leader.1,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,81,leader.2,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,81,leader.3,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,81,leader.4,leader
1_21C;2_21C;3_21C;4_21C;5_21C,81,leader.5,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,79,name,AseelM
1_21C;2_21C;3_21C;4_21C;5_21C,79,webpawed,0.012
1_21C;2_21C;3_21C;4_21C;5_21C,79,webpafri,0.0129
1_21C;2_21C;3_21C;4_21C;5_21C,79,Sex,Female
1_21C;2_21C;3_21C;4_21C;5_21C,79,Nationality,United Arab Emirates
1_21C;2_21C;3_21C;4_21C;5_21C,79,leader.1,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,79,leader.2,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,79,leader.3,leader
1_21C;2_21C;3_21C;4_21C;5_21C,79,leader.4,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,79,leader.5,not leader
1_21C;2_21C;3_21C;4_21C;5_21C,82,name,JamesF
1_21C;2_21C;3_21C;4_21C;5_21C,82,webpawed,0.0124
1_21C;2_21C;3_21C;4_21C;5_21C,82,webpafri,0.0123
1_21C;2_21C;3_21C;4_21C;5_21C,82,Sex,Male
1_21C;2_21C;3_21C;4_21C;5_21C,82,Nationality,United Kingdom
1_21C;2_21C;3_21C;4_21C;5_21C,82,leader.1,
1_21C;2_21C;3_21C;4_21C;5_21C,82,leader.2,
1_21C;2_21C;3_21C;4_21C;5_21C,82,leader.3,
1_21C;2_21C;3_21C;4_21C;5_21C,82,leader.4,
1_21C;2_21C;3_21C;4_21C;5_21C,82,leader.5,
1_21C,78,name,DavidC
1_21C,78,webpawed,0.0
1_21C,78,webpafri,0.0
1_21C,78,Sex,Male
1_21C,78,Nationality,United Kingdom
1_21C,78,leader.1,
